text,label
jus hope true missin cos im really missin havent done anything feel guilty yet,0
thank generally date brothas,0
swt thought nver get tired little things lovable persons cozsomtimes little things occupy biggest part hearts gud ni,0
leave wif lar wan carry meh heavy da num familiar,0
dear good morning,0
hey ad crap nite borin without ya boggy boring biatch thanx wait til nxt time il ave ya,0
xmas reward waiting computer randomly picked loyal mobile customers receive reward call,1
hi frnd best way avoid missunderstding wit beloved ones,0
ill mins look,0
dude got haircut breezy,0
samus shoulders yet,0
goodmorning today late ltdecimalgt min,0
bothering trust answers pls,0
sister belongs family hope tomorrow pray herwho fated shoranur train incident lets hold hands together amp fuelled love amp concern prior grief amp pain pls join dis chain amp pass stop violence women,0
gokila talking aha,0
tell rob mack gf theater,0
come home one last time wont anything trust,0
erm woodland avenue somewhere get parish magazine telephone number,0
que pases un buen tiempo something like,0
hair cream shipped,0
ill call evening ill ideas,0
hottest pics straight phone see getting wet wanting xx text pics txt costs textoperator gga xxx,1
nicenicehow working,0
well thats nice bad cant eat,0
already squatting new way walking,0
know wot people wear shirts jumpers hat belt know cribbs,0
thats fine got enough bud last night least,0
ive told ive returned order,0
usually person unconscious thats children adults may behave abnormally ill call,0
ltgt thats guess thats easy enough,0
hey mr whats name bill brison book one language words,0
yeah get random dude need change info sheets party ltgt never study safe,0
guaranteed award maybe even cash claim ur award call free legitimat efreefone number wat think,1
get gift year didnt get anything bad,0
valuable affectionate loveable eternal noble truthful intimate natural enamous happy valentines day advance,0
superb thought grateful dont everything want means still opportunity happier tomorrow today,0
playng doors game gt racing phone lol,0
okie scared say fat dun wan already,0
night worrying appt shame missed girls night quizzes popcorn hair,0
want go perumbavoor,0
eldest know,0
prashanthettans mother passed away last night pray family,0
said look pretty wif long hair wat thk hes cutting quite short leh,0
thinking,0
appledayno doctor tulsi leafdayno cancer lemondayno fat cup milkdayno bone problms litres watrdayno diseases snd ths care,0
plans yet,0
means february april ill getting place stay dont hustle back forth audition season since sister moved away harlem,0
lick every drop ready use mouth well,0
holding,0
ok pa nothing problem,0
ltgt mins stop somewhere first,0
someone contacted dating service entered phone becausethey fancy find call landline pobox wrg,1
hanging brother family,0
guy gets used dumb realize,0
mum ive sent many many messages since got want know actually getting enjoy rest day,0
hi probably much fun get message thought id txt cos im bored james farting night,0
urgent ur awarded complimentary trip eurodisinc trav acoentry claim txt dis morefrmmob shracomorsglsuplt ls aj,1
free polyphonic ringtone text super get free poly tone week sn pobox nr zs subscription pw,1
arr birthday today wish get oscar,0
wait minstand bus stop,0
auction round highest bid next maximum bid bid send bids bid good luck,1
btw regarding really try see anyone else th guy commit random dude,0
sir waiting letter,0
spend days waiting ideal path appear front us forget paths made walking waiting goodnight,0
might go sch yar salon boring,0
sorry hurt,0
auntie huai juan never pick phone,0
wanna get laid nite want real dogging locations sent direct ur mobile join uks largest dogging network txt park nyt eca lp msg,1
cheers message zogtorius ive staring phone age deciding whether text,0
read shame tell takes runs blame ever really ever long time,0
yeh def something satjust got payedday havbeen given pay rise work havebeen made preschoolcoordinator feelingood luv,0
well good morning mr hows london treatin ya treacle,0
shower baby,0
send ur friends receive something ur voice speaking expression childish naughty sentiment rowdy ful attitude romantic shy attractive funny ltgt irritating ltgt lovable reply,0
thought slide enough,0
thank much selflessness love plenty,0
normally hot mail com see,0
sorry uncle ill keep touch,0
,0
dun wan dun like already ah wat still eating,0
way send shades stuff wonderful,0
two teams waiting players,0
whats house beer,0
talk atleast day otherwise miss best friend world shakespeare shesil ltgt,0
rtking pro video club need help inforingtonekingcouk call must club credits redeemable enjoy,1
whos say hi drugdealer,0
sister got placed birla soft da,0
seeing missed call dear brother gr day,0
free entry wkly comp win fa cup final tkts st may text fa receive entry questionstd txt ratetcs apply overs,1
exhausted train morning much wine pie sleep well,0
cool text head,0
boy sweet words left morning sighs goes day love start studying,0
wow boys back take uk tour win vip tickets prebook vip club txt club trackmarque ltd infovipclubu,1
new message please call,1
alex says hes ok ok,0
urgent trying contact todays draw shows prize guaranteed call land line claim po boxcpm,1
uve bin awarded play instant cash call claim every th player wins min optout,1
yo way could pick something tonight,0
havent eaten day im sitting staring juicy pizza cant eat meds ruining life,0
free ringtone waiting collected simply text password mix verify get usher britney fml po box mk ppw,1
nice talking please dont forget pix want see,0
xmas iscoming ur awarded either cd gift vouchers free entry weekly draw txt music tnc,1
ok least armands still around,0
subscribed best mobile content service uk per ten days send stop helpline,1
im class get text,0
im good thinking,0
night night see tomorrow,0
dont want hear anything,0
sorry cant help,0
ok take shopping get paid,0
easy mate guess quick drink bit ambitious,0
yeah dont see,0
lol grr mom taking forever prescription pharmacy like minutes away ugh,0
bears pic nick tom pete dick fact types try gay chat photo upload call pmin stop texts call,1
valentines day special win quiz take partner trip lifetime send go pmsg rcvd custcare,1
cant pick phone right pls send message,0
head straight,0
thats thing apes fight death keep something minute let go thats,0
thanks bomb date phone wanted say,0
dear uve invited xchat final attempt contact txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yrs,1
important customer service announcement call freephone,1
right meanwhile hows project twins comin,0
ok need tell anything going sleep good night,0
haha awesome ive couple times alls coming,0
sindu got job birla soft,0
private account statement shows unredeemed sim points call identifier codexx expires,1
ok careful dont text drive,0
freemsg claim ur sms messagestext ok nowuse webmobile ur mates etc join txtcom pwk tc box lawu remove txtx stop,1
urgent trying contact todays draw shows prize guaranteed call land line claim valid hrs,1
gonna get deus ex,0
went ur hon lab one,0
dont worry well finished march ish,0
started skye,0
ok way home hi hi,0
serious like proper tongued,0
dawhats plan,0
da vijay going talk jaya tv,0
ummmawill call check inour life begin qatar pls pray hard,0
work going min,0
havent planning buy later check already lido got show afternoon finish work already,0
gam gone outstanding innings,0
ok cool see ya,0
know mood today,0
know dat feelin pete wuld get em nuther place nuther time mayb,0
ok found dis pierre cardin one looks normal costs sale,0
didnt get anything da,0
call germany pence per minute call fixed line via access number prepayment direct access,1
romcapspam everyone around responding well presence since warm outgoing bringing real breath sunshine,1
promises though havent even gotten dinner yet,0
lastest stereophonics marley dizzee racal libertines strokes win nookii games flirt click themob wap bookmark text wap,1
ok ill let noe later ask call tmr,0
thank princess want see nice juicy booty,0
thk gotta go home urself cos ill going shopping frens present,0
ur cashbalance currently pounds maximize ur cashin send go pmeg cc hgsuitelands rowwjhl,1
update face book status frequently,0
sorry battery died come im getting gram wheres place,0
bday real april,0
babe lost,0
happy sad one thing past good morning,0
doesnt need test,0
dont quite know still cant get hold anyone cud pick bout pm see theyre pub,0
nationwide auto centre something like newport road liked,0
customer service announcement recently tried make delivery unable please call reschedule ref,1
boltblue tones reply poly mono eg poly cha cha slide yeah slow jamz toxic come stop tones txt,1
remet alex nichols middle school turns hes dealing,0
crucify told earlier,0
never try alone take weight tear comes ur heart falls ur eyes always remember stupid friend share bslvyl,0
yupz ive oredi booked slots weekends liao,0
free st week entry textpod chance win gb ipod cash every wk txt pod tscs custcare,1
better bb wont use wife doctor,0
willing go apps class,0
text banneduk see cost textoperator gga xxx,1
pass dis ur contacts see wat get redim luv wid blueu put smile face purpleu realy hot pinku swt orangei thnk lyk greeni realy wana go wid yelowi wnt bck blackim jealous browni miss nw plz giv one color,0
